hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,total_nights,family,arrival_month_num,season,is_family,has_weekend_stay,has_weekday_stay,estimated_revenue,booking_size,stay_category,lead_time_category
Resort Hotel,0,324,2015,July,27,3,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,40.0,,0.0,Contract,134.73,0.0,0.0,Check-Out,2015-07-17,2.0,14,0.0,7.0,Summer,0,1,1,1886.2199999999998,Couple,Long Stay,Long Lead Time
Resort Hotel,0,69,2015,July,27,3,4,10,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,F,F,1.0,No Deposit,241.0,,0.0,Transient,92.45,0.0,1.0,Check-Out,2015-07-17,2.0,14,0.0,7.0,Summer,0,1,1,1294.3,Couple,Long Stay,Medium Lead Time
Resort Hotel,1,79,2015,July,27,3,6,15,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,242.0,,0.0,Transient,108.73,0.0,2.0,Canceled,2015-04-15,3.0,21,1.0,7.0,Summer,1,1,1,2283.33,Small Group,Long Stay,Medium Lead Time
Resort Hotel,0,12,2015,July,27,3,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient,73.8,0.0,0.0,Check-Out,2015-07-04,2.0,1,0.0,7.0,Summer,0,0,1,73.8,Couple,Short Stay,Short Lead Time
Resort Hotel,0,9,2015,July,27,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient,98.0,1.0,2.0,Check-Out,2015-07-04,2.0,1,0.0,7.0,Summer,0,0,1,98.0,Couple,Short Stay,Short Lead Time
Resort Hotel,0,1,2015,July,27,3,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient,131.0,0.0,1.0,Check-Out,2015-07-04,2.0,1,0.0,7.0,Summer,0,0,1,131.0,Couple,Short Stay,Last Minute
Resort Hotel,0,21,2015,July,27,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,0.0,Check-Out,2015-07-04,2.0,1,0.0,7.0,Summer,0,0,1,123.0,Couple,Short Stay,Short Lead Time
Resort Hotel,0,9,2015,July,27,3,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,C,C,0.0,No Deposit,241.0,,0.0,Transient,94.71,0.0,0.0,Check-Out,2015-07-04,2.0,1,0.0,7.0,Summer,0,0,1,94.71,Couple,Short Stay,Short Lead Time
Resort Hotel,0,109,2015,July,27,3,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,2.0,Check-Out,2015-07-04,2.0,1,0.0,7.0,Summer,0,0,1,123.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,109,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,1.0,Canceled,2015-05-26,2.0,2,0.0,7.0,Summer,0,0,1,246.0,Couple,Short Stay,Long Lead Time
Resort Hotel,1,72,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,73.8,0.0,1.0,Canceled,2015-06-29,2.0,2,0.0,7.0,Summer,0,0,1,147.6,Couple,Short Stay,Medium Lead Time
Resort Hotel,1,63,2015,July,27,3,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,242.0,,0.0,Transient,117.0,0.0,1.0,Canceled,2015-05-13,2.0,7,0.0,7.0,Summer,0,1,1,819.0,Couple,Long Stay,Medium Lead Time
Resort Hotel,0,63,2015,July,27,3,2,5,3,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,105.0,,0.0,Transient,196.54,0.0,1.0,Check-Out,2015-07-10,3.0,7,0.0,7.0,Summer,0,1,1,1375.78,Small Group,Long Stay,Medium Lead Time
Resort Hotel,0,101,2015,July,27,3,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,99.3,1.0,2.0,Check-Out,2015-07-10,3.0,7,1.0,7.0,Summer,1,1,1,695.1,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,102,2015,July,27,3,2,5,2,0.0,0,BB,DEU,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,250.0,,0.0,Transient,90.95,0.0,0.0,Check-Out,2015-07-10,2.0,7,0.0,7.0,Summer,0,1,1,636.65,Couple,Long Stay,Long Lead Time
Resort Hotel,0,4,2015,July,27,4,2,1,2,0.0,0,BB,ESP,Direct,Direct,0.0,0.0,0.0,A,C,0.0,No Deposit,250.0,,0.0,Transient,92.67,0.0,1.0,Check-Out,2015-07-07,2.0,3,0.0,7.0,Summer,0,1,1,278.01,Couple,Medium Stay,Last Minute
Resort Hotel,0,98,2015,July,27,4,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,8.0,,0.0,Transient,71.55,1.0,0.0,Check-Out,2015-07-07,2.0,3,0.0,7.0,Summer,0,1,1,214.64999999999998,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,92,2015,July,27,4,2,4,1,2.0,0,BB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,241.0,,0.0,Transient,96.49,0.0,2.0,Check-Out,2015-07-10,3.0,6,1.0,7.0,Summer,1,1,1,578.9399999999999,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,95,2015,July,27,4,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient,85.8,1.0,2.0,Check-Out,2015-07-10,2.0,6,0.0,7.0,Summer,0,1,1,514.8,Couple,Long Stay,Long Lead Time
Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,96.3,0.0,1.0,Check-Out,2015-07-11,2.0,7,0.0,7.0,Summer,0,1,1,674.1,Couple,Long Stay,Long Lead Time
Resort Hotel,1,26,2015,July,27,4,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,163.0,0.0,0.0,Canceled,2015-06-09,4.0,7,1.0,7.0,Summer,1,1,1,1141.0,Small Group,Long Stay,Short Lead Time
Resort Hotel,1,73,2015,July,27,4,2,5,3,0.0,0,HB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,250.0,,0.0,Transient,172.0,0.0,1.0,Canceled,2015-05-20,3.0,7,0.0,7.0,Summer,0,1,1,1204.0,Small Group,Long Stay,Medium Lead Time
Resort Hotel,1,102,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,110.7,0.0,1.0,Canceled,2015-04-22,2.0,7,0.0,7.0,Summer,0,1,1,774.9,Couple,Long Stay,Long Lead Time
Resort Hotel,0,115,2015,July,27,4,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,134.0,,0.0,Transient,58.95,0.0,1.0,Check-Out,2015-07-11,2.0,7,0.0,7.0,Summer,0,1,1,412.65000000000003,Couple,Long Stay,Long Lead Time
Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,73.8,0.0,2.0,Check-Out,2015-07-11,3.0,7,1.0,7.0,Summer,1,1,1,516.6,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,86,2015,July,27,4,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,97.0,0.0,2.0,Check-Out,2015-07-11,2.0,7,0.0,7.0,Summer,0,1,1,679.0,Couple,Long Stay,Medium Lead Time
Resort Hotel,0,78,2015,July,27,4,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,F,0.0,No Deposit,240.0,,0.0,Transient,139.0,0.0,2.0,Check-Out,2015-07-11,3.0,7,1.0,7.0,Summer,1,1,1,973.0,Small Group,Long Stay,Medium Lead Time
Resort Hotel,0,52,2015,July,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,147.0,,0.0,Transient,67.24,0.0,0.0,Check-Out,2015-07-11,2.0,7,0.0,7.0,Summer,0,1,1,470.67999999999995,Couple,Long Stay,Medium Lead Time
Resort Hotel,0,29,2015,July,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,241.0,,0.0,Transient,116.5,0.0,1.0,Check-Out,2015-07-12,3.0,8,0.0,7.0,Summer,0,1,1,932.0,Small Group,Long Stay,Short Lead Time
Resort Hotel,1,101,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,96.3,0.0,1.0,Canceled,2015-05-12,2.0,8,0.0,7.0,Summer,0,1,1,770.4,Couple,Long Stay,Long Lead Time
Resort Hotel,0,109,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,1.0,Check-Out,2015-07-12,2.0,8,0.0,7.0,Summer,0,1,1,984.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,40.0,,0.0,Contract,71.55,0.0,1.0,Check-Out,2015-07-14,2.0,10,0.0,7.0,Summer,0,1,1,715.5,Couple,Long Stay,Long Lead Time
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,40.0,,0.0,Contract,71.55,0.0,1.0,Check-Out,2015-07-14,2.0,10,0.0,7.0,Summer,0,1,1,715.5,Couple,Long Stay,Long Lead Time
Resort Hotel,0,79,2015,July,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,1.0,No Deposit,250.0,,0.0,Transient,149.0,0.0,1.0,Check-Out,2015-07-14,3.0,10,1.0,7.0,Summer,1,1,1,1490.0,Small Group,Long Stay,Medium Lead Time
Resort Hotel,0,2,2015,July,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,H,G,1.0,No Deposit,240.0,,0.0,Transient,163.0,1.0,0.0,Check-Out,2015-07-05,4.0,1,1.0,7.0,Summer,1,0,1,163.0,Small Group,Short Stay,Last Minute
Resort Hotel,0,30,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,C,0.0,No Deposit,8.0,,0.0,Contract,79.5,0.0,0.0,Check-Out,2015-07-05,2.0,1,0.0,7.0,Summer,0,0,1,79.5,Couple,Short Stay,Short Lead Time
Resort Hotel,1,51,2015,July,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,105.0,0.0,0.0,Canceled,2015-05-29,1.0,1,0.0,7.0,Summer,0,0,1,105.0,Single,Short Stay,Medium Lead Time
Resort Hotel,1,36,2015,July,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,E,G,1.0,No Deposit,250.0,,0.0,Transient,123.0,0.0,0.0,No-Show,2015-07-04,1.0,1,0.0,7.0,Summer,0,0,1,123.0,Single,Short Stay,Medium Lead Time
Resort Hotel,1,73,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,73.8,0.0,2.0,Canceled,2015-05-13,2.0,1,0.0,7.0,Summer,0,0,1,73.8,Couple,Short Stay,Medium Lead Time
Resort Hotel,1,33,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,113.0,0.0,0.0,Canceled,2015-06-16,2.0,1,0.0,7.0,Summer,0,0,1,113.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,0,32,2015,July,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0.0,0.0,0.0,H,H,2.0,No Deposit,0.0,,0.0,Transient,0.0,0.0,1.0,Check-Out,2015-07-05,4.0,1,0.0,7.0,Summer,0,0,1,0.0,Small Group,Short Stay,Medium Lead Time
Resort Hotel,0,8,2015,July,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,0.0,Check-Out,2015-07-05,2.0,1,0.0,7.0,Summer,0,0,1,123.0,Couple,Short Stay,Short Lead Time
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient-Party,73.8,1.0,1.0,Check-Out,2015-07-06,2.0,2,0.0,7.0,Summer,0,1,1,147.6,Couple,Short Stay,Long Lead Time
Resort Hotel,0,1,2015,July,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,114.5,0.0,0.0,Check-Out,2015-07-06,2.0,2,0.0,7.0,Summer,0,1,1,229.0,Couple,Short Stay,Last Minute
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient-Party,73.8,0.0,2.0,Check-Out,2015-07-06,2.0,2,0.0,7.0,Summer,0,1,1,147.6,Couple,Short Stay,Long Lead Time
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient-Party,73.8,0.0,1.0,Check-Out,2015-07-06,2.0,2,0.0,7.0,Summer,0,1,1,147.6,Couple,Short Stay,Long Lead Time
Resort Hotel,0,9,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient,88.2,0.0,1.0,Check-Out,2015-07-06,2.0,1,0.0,7.0,Summer,0,1,0,88.2,Couple,Short Stay,Short Lead Time
Resort Hotel,1,5,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,97.0,0.0,0.0,Canceled,2015-07-01,2.0,1,0.0,7.0,Summer,0,1,0,97.0,Couple,Short Stay,Last Minute
Resort Hotel,0,0,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,C,1.0,No Deposit,306.0,,0.0,Transient,85.1,0.0,0.0,Check-Out,2015-07-06,2.0,1,0.0,7.0,Summer,0,1,0,85.1,Couple,Short Stay,Last Minute
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,184.0,,0.0,Transient,89.0,0.0,0.0,Check-Out,2015-07-06,1.0,1,0.0,7.0,Summer,0,1,0,89.0,Single,Short Stay,Short Lead Time
Resort Hotel,0,2,2015,July,28,5,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0.0,Transient,80.1,0.0,0.0,Check-Out,2015-07-06,1.0,1,0.0,7.0,Summer,0,1,0,80.1,Single,Short Stay,Last Minute
Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,E,0.0,No Deposit,240.0,,0.0,Transient,98.0,0.0,0.0,Check-Out,2015-07-06,2.0,1,0.0,7.0,Summer,0,1,0,98.0,Couple,Short Stay,Last Minute
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,184.0,,0.0,Transient,101.0,1.0,0.0,Check-Out,2015-07-06,1.0,1,0.0,7.0,Summer,0,1,0,101.0,Single,Short Stay,Short Lead Time
Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,0.0,,0.0,Transient,167.0,0.0,1.0,Check-Out,2015-07-06,2.0,1,0.0,7.0,Summer,0,1,0,167.0,Couple,Short Stay,Last Minute
Resort Hotel,0,44,2015,July,28,5,2,0,3,0.0,0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,3.0,No Deposit,240.0,,0.0,Transient,225.0,2.0,0.0,Check-Out,2015-07-07,3.0,2,0.0,7.0,Summer,0,1,0,450.0,Small Group,Short Stay,Medium Lead Time
Resort Hotel,0,80,2015,July,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,240.0,,0.0,Transient,97.0,1.0,0.0,Check-Out,2015-07-07,2.0,2,0.0,7.0,Summer,0,1,0,194.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,0,97,2015,July,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,87.3,0.0,2.0,Check-Out,2015-07-09,2.0,4,0.0,7.0,Summer,0,1,1,349.2,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,109,2015,July,28,5,2,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,241.0,,0.0,Transient,85.59,1.0,2.0,Check-Out,2015-07-10,3.0,5,1.0,7.0,Summer,1,1,1,427.95000000000005,Small Group,Medium Stay,Long Lead Time
Resort Hotel,0,30,2015,July,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,0.0,Check-Out,2015-07-10,2.0,5,0.0,7.0,Summer,0,1,1,615.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,0,64,2015,July,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,107.0,0.0,0.0,Check-Out,2015-07-10,2.0,5,0.0,7.0,Summer,0,1,1,535.0,Couple,Medium Stay,Medium Lead Time
Resort Hotel,0,39,2015,July,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,163.0,0.0,0.0,Check-Out,2015-07-11,2.0,6,0.0,7.0,Summer,0,1,1,978.0,Couple,Long Stay,Medium Lead Time
Resort Hotel,0,90,2015,July,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,82.0,0.0,0.0,Check-Out,2015-07-11,2.0,6,0.0,7.0,Summer,0,1,1,492.0,Couple,Long Stay,Medium Lead Time
Resort Hotel,1,34,2015,July,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0.0,Transient,163.0,0.0,0.0,Canceled,2015-06-17,4.0,6,1.0,7.0,Summer,1,1,1,978.0,Small Group,Long Stay,Medium Lead Time
Resort Hotel,1,93,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,15.0,,0.0,Transient,105.5,0.0,0.0,Canceled,2015-05-01,2.0,7,0.0,7.0,Summer,0,1,1,738.5,Couple,Long Stay,Long Lead Time
Resort Hotel,0,97,2015,July,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0.0,0.0,0.0,C,C,1.0,No Deposit,250.0,,0.0,Transient,164.2,1.0,1.0,Check-Out,2015-07-12,4.0,7,1.0,7.0,Summer,1,1,1,1149.3999999999999,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,29,2015,July,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,241.0,,0.0,Transient,97.29,0.0,1.0,Check-Out,2015-07-12,2.0,7,0.0,7.0,Summer,0,1,1,681.0300000000001,Couple,Long Stay,Short Lead Time
Resort Hotel,1,101,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,114.0,0.0,1.0,Canceled,2015-03-30,2.0,7,0.0,7.0,Summer,0,1,1,798.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,27,2015,July,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,175.0,,0.0,Transient,98.4,0.0,0.0,Check-Out,2015-07-12,2.0,7,0.0,7.0,Summer,0,1,1,688.8000000000001,Couple,Long Stay,Short Lead Time
Resort Hotel,0,8,2015,July,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,H,H,1.0,No Deposit,240.0,,0.0,Transient,175.0,1.0,1.0,Check-Out,2015-07-14,4.0,9,1.0,7.0,Summer,1,1,1,1575.0,Small Group,Long Stay,Short Lead Time
Resort Hotel,0,82,2015,July,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,5.0,,0.0,Transient,63.6,1.0,2.0,Check-Out,2015-07-15,2.0,10,0.0,7.0,Summer,0,1,1,636.0,Couple,Long Stay,Medium Lead Time
Resort Hotel,0,94,2015,July,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,C,3.0,No Deposit,0.0,,0.0,Transient,124.45,1.0,1.0,Check-Out,2015-07-15,3.0,10,0.0,7.0,Summer,0,1,1,1244.5,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,110,2015,July,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,40.0,,0.0,Contract,110.7,0.0,0.0,Check-Out,2015-07-16,2.0,11,0.0,7.0,Summer,0,1,1,1217.7,Couple,Long Stay,Long Lead Time
Resort Hotel,0,96,2015,July,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,40.0,,0.0,Contract,74.07,0.0,0.0,Check-Out,2015-07-19,1.0,14,0.0,7.0,Summer,0,1,1,1036.98,Single,Long Stay,Long Lead Time
Resort Hotel,0,79,2015,July,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,243.0,,0.0,Contract,134.1,0.0,0.0,Check-Out,2015-07-19,2.0,14,0.0,7.0,Summer,0,1,1,1877.3999999999999,Couple,Long Stay,Medium Lead Time
Resort Hotel,0,115,2015,July,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,1.0,No Deposit,240.0,,0.0,Transient,167.0,0.0,0.0,Check-Out,2015-07-11,4.0,5,1.0,7.0,Summer,1,1,1,835.0,Small Group,Medium Stay,Long Lead Time
Resort Hotel,0,111,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient,123.0,0.0,2.0,Check-Out,2015-07-10,2.0,4,0.0,7.0,Summer,0,1,1,492.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,51,2015,July,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,241.0,,0.0,Transient,117.81,1.0,2.0,Check-Out,2015-07-10,2.0,4,0.0,7.0,Summer,0,1,1,471.24,Couple,Medium Stay,Medium Lead Time
Resort Hotel,0,94,2015,July,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,96.0,,0.0,Transient,171.32,0.0,1.0,Check-Out,2015-07-10,3.0,4,0.0,7.0,Summer,0,1,1,685.28,Small Group,Medium Stay,Long Lead Time
Resort Hotel,0,81,2015,July,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,250.0,,0.0,Transient,210.0,1.0,0.0,Check-Out,2015-07-10,4.0,4,1.0,7.0,Summer,1,1,1,840.0,Small Group,Medium Stay,Medium Lead Time
Resort Hotel,0,84,2015,July,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,E,1.0,No Deposit,240.0,,0.0,Transient,97.0,0.0,2.0,Check-Out,2015-07-10,3.0,4,1.0,7.0,Summer,1,1,1,388.0,Small Group,Medium Stay,Medium Lead Time
Resort Hotel,0,51,2015,July,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,241.0,,0.0,Transient,117.81,0.0,2.0,Check-Out,2015-07-10,3.0,4,0.0,7.0,Summer,0,1,1,471.24,Small Group,Medium Stay,Medium Lead Time
Resort Hotel,0,111,2015,July,28,6,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,H,0.0,No Deposit,240.0,,0.0,Transient,0.0,0.0,2.0,Check-Out,2015-07-06,2.0,0,0.0,7.0,Summer,0,0,0,0.0,Couple,Short Stay,Long Lead Time
Resort Hotel,0,0,2015,July,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,E,H,0.0,No Deposit,250.0,,0.0,Transient,0.0,0.0,0.0,Check-Out,2015-07-06,1.0,0,0.0,7.0,Summer,0,0,0,0.0,Single,Short Stay,Last Minute
Resort Hotel,0,2,2015,July,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,E,0.0,No Deposit,0.0,,0.0,Transient,131.0,0.0,0.0,Check-Out,2015-07-07,3.0,1,1.0,7.0,Summer,1,1,0,131.0,Small Group,Short Stay,Last Minute
